B1N6Cdmean,B1N6Cdsd,B1N6Clmean,TipALxb1skew,RootMxb1mean,B1N6Clsd,TipALxb1sd,GenPwrmean,Alpha,WindSpeed
0.0092760020297807,0.00180340659213468,0.0558072923052688,0.428359550260001,75.9550988892589,0.0649932038266358,3.35371882205537,4994.70808287419,0.25,20.93
0.00907093900898945,0.000681689072960137,0.49414026544731,0.045851431787892,48.4963642051143,0.0531244986629243,0.140601697739805,-1.0027110097717,0.25,3.55
0.0104242928778366,0.000732029243580275,0.59506383464576,-0.777638828364244,-6.47434029357487,0.0514419231917572,0.223842738761672,320.051316480646,0.25,4.606
0.00875760005348512,0.00120914750022483,0.123190917093462,-1.21746610903619,124.879357465393,0.111090663897695,3.1271017816588,4919.16916616547,0.25,20.974
0.00985631431272523,0.00118945487133554,0.719920977077262,-0.978706339412517,265.448067326008,0.0439540225596119,0.4931496753748,696.842399509601,0.25,6.014
0.00954796616432181,0.00181005161874448,-0.0182769210488509,0.357297659680665,49.2653041922867,0.0832637775063209,3.03741441996244,5000.04884907822,0.25,23.262
0.00878746360661935,0.00146958264264146,0.10012640498005,-0.811436565947528,113.035457586301,0.0999656498953612,2.68761491555518,4965.41960812804,0.25,20.842
0.0122045287559794,0.00295225524981477,0.893845474061516,-1.68700108944062,1284.58407525228,0.0549867949391131,1.87131785634704,4656.11952194311,0.25,11.47
0.00950497496404567,0.0010686678117812,0.802904330951487,-0.620980730265333,190.110374704394,0.0587671979365978,0.46499618805271,856.822635281723,0.25,6.63
0.0112707401141832,0.00113379216535778,0.812900940346886,-0.905872417892523,275.53545628943,0.051933345385,0.509169423908838,1134.82911133893,0.25,7.158
0.00987112201501305,0.00112150776934846,0.77284848901751,-0.473055481874801,195.96423974629,0.0665506053390522,0.413222601188973,670.14117002117,0.25,6.278
0.00820476075783417,0.000589897870153323,0.292969231221378,-0.860375086780169,236.445173642527,0.0468519353099433,1.59651120748785,4994.76101573633,0.25,16.442
0.00955029709787168,0.00109389516967096,0.63289450575223,-0.874488008276445,0.627082257051882,0.0544478663089116,0.303518581155163,425.552357837844,0.25,4.914
